"// DN: F0F5BD690600, SN: 4"
Timestamp,P1,P2,P3,P4,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1761808260.759,0,0,0,0,9.0,13.0,2.0,54.870601654052734,161.86521911621094,63.964839935302734,-0.2061767578125,-0.4185791015625,0.620849609375
1761808260.766,0,0,0,0,9.0,13.0,2.0,38.75732421875,126.95311737060547,59.020992279052734,-0.2945556640625,-0.4259033203125,0.6619873046875
1761808260.779,0,0,0,0,7.0,16.0,-1.0,23.559568405151367,92.04100799560547,54.931636810302734,-0.3365478515625,-0.40185546875,0.7310791015625
1761808260.787,0,0,0,0,7.0,16.0,-1.0,16.6015625,58.410640716552734,52.246089935302734,-0.330810546875,-0.3621826171875,0.78564453125
1761808260.8,0,0,0,0,7.0,16.0,-1.0,19.775390625,26.245115280151367,49.987789154052734,-0.24365234375,-0.302978515625,0.7777099609375
1761808260.807,0,0,0,0,7.0,16.0,-1.0,28.442380905151367,-2.746581792831421,43.518062591552734,-0.24365234375,-0.302978515625,0.7777099609375
1761808260.82,0,0,0,0,7.0,16.0,-1.0,36.1328125,-25.573728561401367,28.137205123901367,-0.2430419921875,-0.3218994140625,0.76953125
1761808260.827,0,0,0,0,7.0,16.0,-1.0,37.29248046875,-39.24560546875,7.263183116912842,-0.3372802734375,-0.31689453125,0.76416015625
1761808260.84,0,0,0,0,7.0,16.0,-1.0,25.390623092651367,-40.161128997802734,-12.817381858825684,-0.4576416015625,-0.291748046875,0.6693115234375
1761808260.847,0,0,0,0,7.0,16.0,-1.0,-6.652831554412842,-35.09521484375,-29.113767623901367,-0.4052734375,-0.3966064453125,0.623779296875
1761808260.854,0,0,0,0,7.0,16.0,-1.0,-49.865718841552734,-38.9404296875,-35.82763671875,-0.2200927734375,-0.5823974609375,0.799560546875
1761808260.868,0,0,0,0,6.0,16.0,2.0,-66.650390625,-51.330562591552734,-25.573728561401367,-0.078857421875,-0.6585693359375,0.9967041015625
1761808260.875,0,0,0,0,6.0,16.0,2.0,-38.2080078125,-61.462398529052734,-0.3662109076976776,-0.0684814453125,-0.602294921875,0.98876953125
1761808260.888,0,0,0,0,6.0,16.0,2.0,4.45556640625,-65.7958984375,29.418943405151367,-0.1419677734375,-0.538330078125,0.8382568359375
1761808260.895,0,0,0,0,6.0,16.0,2.0,22.277830123901367,-67.138671875,55.969234466552734,-0.1728515625,-0.5260009765625,0.7559814453125
1761808260.908,0,0,0,0,6.0,16.0,2.0,8.48388671875,-65.185546875,77.392578125,-0.13134765625,-0.4822998046875,0.8045654296875
1761808260.915,0,0,0,0,6.0,16.0,2.0,-14.587401390075684,-58.349605560302734,90.08788299560547,-0.066162109375,-0.367919921875,0.9100341796875
1761808260.928,0,0,0,0,6.0,16.0,2.0,-26.672361373901367,-46.691890716552734,88.68407440185547,-0.018310546875,-0.2633056640625,1.0281982421875
1761808260.935,0,0,0,0,6.0,16.0,2.0,-23.132322311401367,-27.587888717651367,74.21875,0.0323486328125,-0.27099609375,1.0775146484375
1761808260.948,0,0,0,0,6.0,16.0,2.0,-12.573241233825684,0.6103515625,55.786128997802734,-0.0338134765625,-0.3760986328125,1.0135498046875
1761808260.955,0,0,0,0,6.0,16.0,2.0,-9.3994140625,31.127927780151367,44.433589935302734,-0.201171875,-0.4705810546875,0.941162109375
1761808260.969,0,0,0,0,2.0,17.0,-1.0,-11.779784202575684,52.917476654052734,43.823238372802734,-0.2684326171875,-0.48291015625,0.9078369140625
1761808260.976,0,0,0,0,2.0,17.0,-1.0,-9.27734375,61.401363372802734,47.912593841552734,-0.2315673828125,-0.40869140625,0.8387451171875
1761808260.989,0,0,0,0,2.0,17.0,-1.0,-5.0048828125,56.762691497802734,48.400875091552734,-0.165283203125,-0.3046875,0.695556640625
1761808260.996,0,0,0,0,2.0,17.0,-1.0,-8.48388671875,37.109375,40.893550872802734,-0.1182861328125,-0.2384033203125,0.55029296875
1761808261.009,0,0,0,0,2.0,17.0,-1.0,-26.611326217651367,4.45556640625,26.489255905151367,-0.0992431640625,-0.24365234375,0.520263671875
1761808261.016,0,0,0,0,2.0,17.0,-1.0,-58.227535247802734,-30.212400436401367,9.8876953125,-0.1256103515625,-0.31494140625,0.6553955078125
1761808261.029,0,0,0,0,2.0,17.0,-1.0,-91.79686737060547,-53.894039154052734,-3.417968511581421,-0.1988525390625,-0.4183349609375,0.9010009765625
1761808261.036,0,0,0,0,2.0,17.0,-1.0,-111.99950408935547,-58.654781341552734,-9.58251953125,-0.2572021484375,-0.528564453125,1.1424560546875
1761808261.049,0,0,0,0,2.0,17.0,-1.0,-111.32811737060547,-43.640132904052734,-7.629394054412842,-0.25244140625,-0.6614990234375,1.35400390625
1761808261.056,0,0,0,0,2.0,17.0,-1.0,-111.32811737060547,-43.640132904052734,-7.629394054412842,-0.239990234375,-0.74951171875,1.4876708984375
1761808261.069,0,0,0,0,3.0,17.0,-4.0,-47.180171966552734,29.541013717651367,24.780271530151367,-0.2412109375,-0.698974609375,1.413330078125
1761808261.076,0,0,0,0,3.0,17.0,-4.0,-47.180171966552734,29.541013717651367,24.780271530151367,-0.230224609375,-0.5792236328125,1.1136474609375
1761808261.089,0,0,0,0,3.0,17.0,-4.0,15.808104515075684,101.25731658935547,57.739253997802734,-0.232666015625,-0.494384765625,0.7745361328125
1761808261.096,0,0,0,0,3.0,17.0,-4.0,15.808104515075684,101.25731658935547,57.739253997802734,-0.2529296875,-0.460693359375,0.6224365234375
1761808261.109,0,0,0,0,3.0,17.0,-4.0,-34.3017578125,100.89110565185547,58.959957122802734,-0.2618408203125,-0.4482421875,0.6741943359375
1761808261.117,0,0,0,0,3.0,17.0,-4.0,-34.3017578125,100.89110565185547,58.959957122802734,-0.256591796875,-0.4266357421875,0.7791748046875
1761808261.13,0,0,0,0,3.0,17.0,-4.0,-42.419429779052734,79.40673828125,49.438472747802734,-0.2547607421875,-0.3922119140625,0.8212890625
1761808261.137,0,0,0,0,3.0,17.0,-4.0,-42.419429779052734,79.40673828125,49.438472747802734,-0.260498046875,-0.3582763671875,0.8087158203125
1761808261.15,0,0,0,0,3.0,17.0,-4.0,21.240232467651367,64.63623046875,30.578611373901367,-0.2822265625,-0.3507080078125,0.7728271484375
1761808261.157,0,0,0,0,3.0,17.0,-4.0,21.240232467651367,64.63623046875,30.578611373901367,-0.3226318359375,-0.3968505859375,0.7052001953125
1761808261.165,0,0,0,0,-1.0,18.0,0.0,41.320796966552734,61.279293060302734,17.7001953125,-0.3226318359375,-0.3968505859375,0.7052001953125
1761808261.178,0,0,0,0,-1.0,18.0,0.0,45.593257904052734,59.326168060302734,6.652831554412842,-0.3948974609375,-0.5338134765625,0.5911865234375
1761808261.185,0,0,0,0,-1.0,18.0,0.0,34.24072265625,56.701656341552734,1.8920897245407104,-0.3948974609375,-0.5338134765625,0.5911865234375
1761808261.198,0,0,0,0,-1.0,18.0,0.0,15.930174827575684,50.903316497802734,3.540038824081421,-0.4234619140625,-0.601806640625,0.554931640625
1761808261.205,0,0,0,0,-1.0,18.0,0.0,-5.371093273162842,41.320796966552734,8.544921875,-0.4234619140625,-0.601806640625,0.554931640625
1761808261.218,0,0,0,0,-1.0,18.0,0.0,-30.029294967651367,27.770994186401367,15.930174827575684,-0.4429931640625,-0.556640625,0.6727294921875
1761808261.225,0,0,0,0,-1.0,18.0,0.0,-54.504390716552734,10.131834983825684,24.902341842651367,-0.4429931640625,-0.556640625,0.6727294921875
1761808261.238,0,0,0,0,-1.0,18.0,0.0,-71.83837890625,-7.019042491912842,31.372068405151367,-0.3736572265625,-0.400390625,1.0087890625
1761808261.245,0,0,0,0,-1.0,18.0,0.0,-75.1953125,-15.197752952575684,31.982419967651367,-0.3736572265625,-0.400390625,1.0087890625
1761808261.258,0,0,0,0,-1.0,18.0,0.0,-61.767574310302734,-10.864256858825684,28.442380905151367,-0.341552734375,-0.234130859375,0.9432373046875
1761808261.265,0,0,0,0,2.0,18.0,-6.0,-35.64453125,0.6103515625,22.949216842651367,-0.341552734375,-0.234130859375,0.9432373046875
1761808261.278,0,0,0,0,2.0,18.0,-6.0,-3.601073980331421,4.8828125,14.282225608825684,-0.3907470703125,-0.3475341796875,0.6961669921875
1761808261.285,0,0,0,0,2.0,18.0,-6.0,2.25830078125,-0.54931640625,4.57763671875,-0.3907470703125,-0.3475341796875,0.6961669921875
1761808261.298,0,0,0,0,2.0,18.0,-6.0,-23.620603561401367,-3.295898199081421,-0.7324218153953552,-0.3641357421875,-0.4739990234375,0.9189453125
1761808261.306,0,0,0,0,2.0,18.0,-6.0,-34.5458984375,0.2441406100988388,-1.3427733182907104,-0.3641357421875,-0.4739990234375,0.9189453125
1761808261.319,0,0,0,0,2.0,18.0,-6.0,-17.39501953125,9.09423828125,-2.25830078125,-0.3643798828125,-0.4957275390625,0.834228515625
1761808261.326,0,0,0,0,2.0,18.0,-6.0,4.57763671875,21.789548873901367,-6.774901866912842,-0.3643798828125,-0.4957275390625,0.834228515625
1761808261.339,0,0,0,0,2.0,18.0,-6.0,19.53125,33.87451171875,-12.756346702575684,-0.3839111328125,-0.5682373046875,0.7537841796875
1761808261.346,0,0,0,0,2.0,18.0,-6.0,26.306150436401367,42.480464935302734,-16.2353515625,-0.3839111328125,-0.5682373046875,0.7537841796875
1761808261.359,0,0,0,0,2.0,17.0,-6.0,28.991697311401367,47.912593841552734,-16.6015625,-0.40966796875,-0.5472412109375,0.7420654296875
1761808261.366,0,0,0,0,2.0,17.0,-6.0,32.77587890625,51.208492279052734,-15.441893577575684,-0.40966796875,-0.5472412109375,0.7420654296875
1761808261.379,0,0,0,0,2.0,17.0,-6.0,29.846189498901367,54.687496185302734,-15.258788108825684,-0.414794921875,-0.5096435546875,0.7672119140625
1761808261.386,0,0,0,0,2.0,17.0,-6.0,22.583005905151367,58.776851654052734,-16.90673828125,-0.420654296875,-0.49658203125,0.7974853515625
1761808261.399,0,0,0,0,2.0,17.0,-6.0,24.108884811401367,61.218257904052734,-18.85986328125,-0.4285888671875,-0.520263671875,0.7945556640625
1761808261.407,0,0,0,0,2.0,17.0,-6.0,35.70556640625,59.997554779052734,-18.310546875,-0.4346923828125,-0.5828857421875,0.7108154296875
1761808261.42,0,0,0,0,2.0,17.0,-6.0,49.438472747802734,51.940914154052734,-11.718749046325684,-0.4564208984375,-0.6239013671875,0.550537109375
1761808261.427,0,0,0,0,2.0,17.0,-6.0,42.175289154052734,36.80419921875,1.5258787870407104,-0.4990234375,-0.5712890625,0.4864501953125
1761808261.44,0,0,0,0,2.0,17.0,-6.0,8.23974609375,20.263669967651367,14.892577171325684,-0.5169677734375,-0.47265625,0.6063232421875
1761808261.447,0,0,0,0,2.0,17.0,-6.0,-19.53125,7.690429210662842,20.385740280151367,-0.496337890625,-0.421142578125,0.7685546875
1761808261.46,0,0,0,0,1.0,18.0,-5.0,-22.949216842651367,3.417968511581421,17.02880859375,-0.479248046875,-0.449951171875,0.860107421875
1761808261.467,0,0,0,0,1.0,18.0,-5.0,-11.718749046325684,7.995604991912842,11.169432640075684,-0.48974609375,-0.49462890625,0.85302734375
1761808261.48,0,0,0,0,1.0,18.0,-5.0,1.220703125,16.6015625,7.568358898162842,-0.5103759765625,-0.4970703125,0.7735595703125
1761808261.487,0,0,0,0,1.0,18.0,-5.0,5.310058116912842,23.864744186401367,5.126952648162842,-0.5257568359375,-0.4920654296875,0.6868896484375
1761808261.5,0,0,0,0,1.0,18.0,-5.0,0.0,26.672361373901367,2.50244140625,-0.544921875,-0.51708984375,0.6231689453125
1761808261.507,0,0,0,0,1.0,18.0,-5.0,-9.521484375,23.864744186401367,1.9531248807907104,-0.5584716796875,-0.56494140625,0.5982666015625
1761808261.52,0,0,0,0,1.0,18.0,-5.0,-19.71435546875,16.41845703125,6.713866710662842,-0.543212890625,-0.5902099609375,0.63525390625
1761808261.527,0,0,0,0,1.0,18.0,-5.0,-27.465818405151367,8.544921875,15.563963890075684,-0.5087890625,-0.565673828125,0.7113037109375
1761808261.54,0,0,0,0,1.0,18.0,-5.0,-28.503416061401367,4.5166015625,23.559568405151367,-0.485107421875,-0.5113525390625,0.75439453125
1761808261.547,0,0,0,0,1.0,18.0,-5.0,-24.841306686401367,5.126952648162842,26.489255905151367,-0.4803466796875,-0.457763671875,0.7593994140625
1761808261.56,0,0,0,0,2.0,17.0,-3.0,-19.04296875,7.934569835662842,23.559568405151367,-0.490966796875,-0.4434814453125,0.765869140625
1761808261.567,0,0,0,0,2.0,17.0,-3.0,-10.986327171325684,11.901854515075684,17.88330078125,-0.5142822265625,-0.48388671875,0.777587890625
1761808261.58,0,0,0,0,2.0,17.0,-3.0,-2.50244140625,17.7001953125,15.014647483825684,-0.5263671875,-0.4808349609375,0.7518310546875
1761808261.588,0,0,0,0,2.0,17.0,-3.0,9.8876953125,21.057126998901367,15.014647483825684,-0.52783203125,-0.380615234375,0.6492919921875
1761808261.595,0,0,0,0,2.0,17.0,-3.0,17.4560546875,17.333984375,9.6435546875,-0.503662109375,-0.3443603515625,0.590087890625
1761808261.608,0,0,0,0,2.0,17.0,-3.0,-0.2441406100988388,12.390135765075684,-1.5869139432907104,-0.485595703125,-0.4527587890625,0.6866455078125
1761808261.615,0,0,0,0,2.0,17.0,-3.0,-26.428220748901367,11.108397483825684,-7.507323741912842,-0.511474609375,-0.55908203125,0.8140869140625
1761808261.628,0,0,0,0,2.0,17.0,-3.0,-31.188962936401367,10.498045921325684,-2.685546636581421,-0.5169677734375,-0.5723876953125,0.849609375
1761808261.635,0,0,0,0,2.0,17.0,-3.0,-31.188962936401367,10.498045921325684,-2.685546636581421,-0.490966796875,-0.5330810546875,0.8218994140625
1761808261.648,0,0,0,0,2.0,17.0,-3.0,-6.286620616912842,7.934569835662842,10.681151390075684,-0.4677734375,-0.4952392578125,0.7735595703125
1761808261.655,0,0,0,0,2.0,19.0,-11.0,-6.286620616912842,7.934569835662842,10.681151390075684,-0.4434814453125,-0.4849853515625,0.7349853515625
1761808261.668,0,0,0,0,2.0,19.0,-11.0,13.732909202575684,6.164550304412842,7.385253429412842,-0.4066162109375,-0.4930419921875,0.7210693359375
1761808261.675,0,0,0,0,2.0,19.0,-11.0,13.732909202575684,6.164550304412842,7.385253429412842,-0.386474609375,-0.5018310546875,0.711181640625
1761808261.689,0,0,0,0,2.0,19.0,-11.0,24.902341842651367,9.1552734375,-1.9531248807907104,-0.418701171875,-0.50537109375,0.6871337890625
1761808261.696,0,0,0,0,2.0,19.0,-11.0,24.902341842651367,9.1552734375,-1.9531248807907104,-0.489013671875,-0.505615234375,0.6561279296875
1761808261.709,0,0,0,0,2.0,19.0,-11.0,26.306150436401367,15.441893577575684,-5.676269054412842,-0.54833984375,-0.50439453125,0.6348876953125
1761808261.716,0,0,0,0,2.0,19.0,-11.0,26.306150436401367,15.441893577575684,-5.676269054412842,-0.5699462890625,-0.4945068359375,0.629638671875
1761808261.73,0,0,0,0,2.0,19.0,-11.0,13.916014671325684,11.596678733825684,2.0751953125,-0.562744140625,-0.46728515625,0.64501953125
1761808261.737,0,0,0,0,2.0,19.0,-11.0,7.019042491912842,6.042479991912842,4.7607421875,-0.5535888671875,-0.428955078125,0.6827392578125
1761808261.75,0,0,0,0,2.0,19.0,-11.0,2.624511480331421,1.15966796875,3.967284917831421,-0.5546875,-0.401611328125,0.7298583984375
1761808261.757,0,0,0,0,4.0,21.0,-6.0,2.624511480331421,1.15966796875,3.967284917831421,-0.5552978515625,-0.410888671875,0.759521484375
1761808261.77,0,0,0,0,4.0,21.0,-6.0,1.9531248807907104,0.7934569716453552,-3.601073980331421,-0.543212890625,-0.4683837890625,0.78759765625
1761808261.777,0,0,0,0,4.0,21.0,-6.0,1.9531248807907104,0.7934569716453552,-3.601073980331421,-0.5391845703125,-0.5291748046875,0.8468017578125
1761808261.785,0,0,0,0,4.0,21.0,-6.0,-0.6103515625,5.676269054412842,-3.662109136581421,-0.5391845703125,-0.5291748046875,0.8468017578125
1761808261.798,0,0,0,0,4.0,21.0,-6.0,8.6669921875,21.301267623901367,9.21630859375,-0.5758056640625,-0.494140625,0.89501953125
1761808261.805,0,0,0,0,4.0,21.0,-6.0,8.6669921875,21.301267623901367,9.21630859375,-0.5758056640625,-0.494140625,0.89501953125
1761808261.819,0,0,0,0,4.0,21.0,-6.0,22.216794967651367,43.762203216552734,17.51708984375,-0.62158203125,-0.4666748046875,0.8348388671875
1761808261.826,0,0,0,0,4.0,21.0,-6.0,22.216794967651367,43.762203216552734,17.51708984375,-0.62158203125,-0.4666748046875,0.8348388671875
1761808261.839,0,0,0,0,4.0,21.0,-6.0,35.70556640625,56.884761810302734,24.047849655151367,-0.6138916015625,-0.4263916015625,0.5809326171875
1761808261.846,0,0,0,0,4.0,21.0,-6.0,35.70556640625,56.884761810302734,24.047849655151367,-0.6138916015625,-0.4263916015625,0.5809326171875
1761808261.859,0,0,0,0,4.0,18.0,-7.0,-0.1831054538488388,43.151851654052734,24.719236373901367,-0.64208984375,-0.4781494140625,0.5570068359375
1761808261.866,0,0,0,0,4.0,18.0,-7.0,-0.1831054538488388,43.151851654052734,24.719236373901367,-0.64208984375,-0.4781494140625,0.5570068359375
1761808261.879,0,0,0,0,4.0,18.0,-7.0,-16.17431640625,30.273435592651367,26.733396530151367,-0.6644287109375,-0.558837890625,0.621826171875
1761808261.887,0,0,0,0,4.0,18.0,-7.0,-26.123044967651367,17.333984375,32.8369140625,-0.6644287109375,-0.558837890625,0.621826171875
1761808261.9,0,0,0,0,4.0,18.0,-7.0,-35.82763671875,3.479003667831421,58.654781341552734,-0.661865234375,-0.6319580078125,0.6739501953125
1761808261.907,0,0,0,0,4.0,18.0,-7.0,-35.82763671875,3.479003667831421,58.654781341552734,-0.661865234375,-0.6319580078125,0.6739501953125
1761808261.92,0,0,0,0,4.0,18.0,-7.0,-50.842281341552734,4.21142578125,91.49169158935547,-0.675048828125,-0.5224609375,0.6781005859375
1761808261.927,0,0,0,0,4.0,18.0,-7.0,-50.842281341552734,4.21142578125,91.49169158935547,-0.675048828125,-0.5224609375,0.6781005859375
1761808261.935,0,0,0,0,4.0,18.0,-7.0,-49.255367279052734,6.225585460662842,100.52489471435547,-0.667724609375,-0.445556640625,0.6324462890625
1761808261.948,0,0,0,0,4.0,18.0,-7.0,-46.936031341552734,8.30078125,101.19628143310547,-0.6519775390625,-0.412353515625,0.590576171875
1761808261.955,0,0,0,0,-2.0,21.0,-11.0,-47.363277435302734,9.21630859375,96.49657440185547,-0.6348876953125,-0.4208984375,0.571044921875
1761808261.968,0,0,0,0,-2.0,21.0,-11.0,-46.203609466552734,7.507323741912842,90.82030487060547,-0.622314453125,-0.4305419921875,0.5726318359375
1761808261.975,0,0,0,0,-2.0,21.0,-11.0,-38.9404296875,3.051757574081421,86.42577362060547,-0.615966796875,-0.4139404296875,0.56640625
1761808261.988,0,0,0,0,-2.0,21.0,-11.0,-29.296873092651367,-2.563476324081421,82.39745330810547,-0.6192626953125,-0.3836669921875,0.5367431640625
1761808261.995,0,0,0,0,-2.0,21.0,-11.0,-26.489255905151367,-7.446288585662842,76.84326171875,-0.62646484375,-0.3660888671875,0.5279541015625
1761808262.008,0,0,0,0,-2.0,21.0,-11.0,-29.724119186401367,-11.352538108825684,70.25146484375,-0.630126953125,-0.3663330078125,0.542724609375
1761808262.015,0,0,0,0,-2.0,21.0,-11.0,-32.65380859375,-14.648436546325684,63.842769622802734,-0.6380615234375,-0.39013671875,0.540771484375
1761808262.028,0,0,0,0,-2.0,21.0,-11.0,-39.48974609375,-17.02880859375,59.875484466552734,-0.643310546875,-0.4627685546875,0.543701171875
1761808262.035,0,0,0,0,-2.0,21.0,-11.0,-58.044429779052734,-17.333984375,62.622066497802734,-0.648681640625,-0.5418701171875,0.5904541015625
1761808262.048,0,0,0,0,-2.0,21.0,-11.0,-80.87157440185547,-15.808104515075684,74.40185546875,-0.6597900390625,-0.533203125,0.654052734375
1761808262.055,0,0,0,0,-7.0,21.0,-12.0,-91.12548065185547,-14.343260765075684,89.78270721435547,-0.65380859375,-0.4378662109375,0.6650390625
1761808262.068,0,0,0,0,-7.0,21.0,-12.0,-88.68407440185547,-13.977049827575684,99.48729705810547,-0.6468505859375,-0.330810546875,0.6435546875
1761808262.075,0,0,0,0,-7.0,21.0,-12.0,-82.39745330810547,-15.319823265075684,99.36522674560547,-0.6591796875,-0.2838134765625,0.65380859375
1761808262.088,0,0,0,0,-7.0,21.0,-12.0,-69.51904296875,-18.310546875,92.10204315185547,-0.6763916015625,-0.3026123046875,0.6668701171875
1761808262.096,0,0,0,0,-7.0,21.0,-12.0,-50.048824310302734,-21.057126998901367,83.98436737060547,-0.6893310546875,-0.3271484375,0.64990234375
1761808262.109,0,0,0,0,-7.0,21.0,-12.0,-34.36279296875,-22.033689498901367,78.4912109375,-0.6953125,-0.328857421875,0.6275634765625
1761808262.116,0,0,0,0,-7.0,21.0,-12.0,-29.785154342651367,-20.080564498901367,74.64599609375,-0.6939697265625,-0.321044921875,0.6236572265625
1761808262.129,0,0,0,0,-7.0,21.0,-12.0,-32.65380859375,-15.624999046325684,70.98388671875,-0.6895751953125,-0.3150634765625,0.6375732421875
1761808262.136,0,0,0,0,-7.0,21.0,-12.0,-34.60693359375,-10.437010765075684,67.626953125,-0.6839599609375,-0.3258056640625,0.650634765625
1761808262.149,0,0,0,0,-10.0,22.0,-12.0,-31.555173873901367,-6.958007335662842,65.00244140625,-0.6806640625,-0.366455078125,0.6575927734375
1761808262.156,0,0,0,0,-10.0,22.0,-12.0,-25.451658248901367,-6.652831554412842,64.63623046875,-0.6881103515625,-0.39111328125,0.6644287109375
1761808262.169,0,0,0,0,-10.0,22.0,-12.0,-15.991209983825684,-9.82666015625,67.626953125,-0.6949462890625,-0.3587646484375,0.6502685546875
1761808262.176,0,0,0,0,-10.0,22.0,-12.0,-4.638671875,-15.258788108825684,71.6552734375,-0.693115234375,-0.3043212890625,0.6090087890625
1761808262.189,0,0,0,0,-10.0,22.0,-12.0,2.25830078125,-21.240232467651367,73.486328125,-0.693603515625,-0.275390625,0.572021484375
1761808262.196,0,0,0,0,-10.0,22.0,-12.0,2.746581792831421,-27.832029342651367,72.3876953125,-0.6976318359375,-0.275634765625,0.5665283203125
1761808262.209,0,0,0,0,-10.0,22.0,-12.0,0.7934569716453552,-34.85107421875,70.1904296875,-0.696533203125,-0.272216796875,0.5888671875
1761808262.216,0,0,0,0,-10.0,22.0,-12.0,0.9155272841453552,-40.649410247802734,67.81005859375,-0.69189453125,-0.251708984375,0.6136474609375
1761808262.23,0,0,0,0,-10.0,22.0,-12.0,3.051757574081421,-43.823238372802734,64.5751953125,-0.693603515625,-0.2340087890625,0.630126953125
1761808262.237,0,0,0,0,-10.0,22.0,-12.0,4.8828125,-44.433589935302734,60.363765716552734,-0.7032470703125,-0.235595703125,0.6409912109375
1761808262.25,0,0,0,0,-12.0,23.0,-12.0,5.798339366912842,-43.579097747802734,56.152339935302734,-0.7105712890625,-0.2518310546875,0.6519775390625
1761808262.257,0,0,0,0,-12.0,23.0,-12.0,6.408690929412842,-41.992183685302734,53.039546966552734,-0.7125244140625,-0.2728271484375,0.66943359375
1761808262.27,0,0,0,0,-12.0,23.0,-12.0,7.141112804412842,-39.794921875,51.940914154052734,-0.7078857421875,-0.27734375,0.6787109375
1761808262.277,0,0,0,0,-12.0,23.0,-12.0,7.690429210662842,-38.0859375,52.917476654052734,-0.69287109375,-0.2471923828125,0.6748046875
1761808262.29,0,0,0,0,-12.0,23.0,-12.0,7.690429210662842,-38.51318359375,53.771968841552734,-0.6728515625,-0.2064208984375,0.6705322265625
1761808262.298,0,0,0,0,-12.0,23.0,-12.0,7.141112804412842,-40.954586029052734,52.673336029052734,-0.64990234375,-0.185546875,0.6668701171875
1761808262.305,0,0,0,0,-12.0,23.0,-12.0,7.141112804412842,-40.954586029052734,52.673336029052734,-0.6285400390625,-0.1905517578125,0.6695556640625
1761808262.318,0,0,0,0,-12.0,23.0,-12.0,5.493163585662842,-46.325679779052734,47.546382904052734,-0.6192626953125,-0.197265625,0.677490234375
1761808262.325,0,0,0,0,-12.0,23.0,-12.0,5.493163585662842,-46.325679779052734,47.546382904052734,-0.6168212890625,-0.1834716796875,0.6737060546875
1761808262.338,0,0,0,0,-12.0,23.0,-12.0,5.798339366912842,-46.508785247802734,46.447750091552734,-0.6119384765625,-0.1646728515625,0.663330078125
1761808262.345,0,0,0,0,-17.0,25.0,-7.0,5.798339366912842,-46.508785247802734,46.447750091552734,-0.6126708984375,-0.1689453125,0.6671142578125
1761808262.358,0,0,0,0,-17.0,25.0,-7.0,2.746581792831421,-49.499507904052734,41.076656341552734,-0.62548828125,-0.18701171875,0.6781005859375
1761808262.365,0,0,0,0,-17.0,25.0,-7.0,2.746581792831421,-49.499507904052734,41.076656341552734,-0.64111328125,-0.185791015625,0.6915283203125
1761808262.377,0,0,0,0,-17.0,25.0,-7.0,2.25830078125,-52.307125091552734,38.6962890625,-0.6444091796875,-0.1605224609375,0.73193359375
1761808262.39,0,0,0,0,-17.0,25.0,-7.0,-2.990722417831421,-50.170894622802734,36.9873046875,-0.6336669921875,-0.12646484375,0.798095703125
1761808262.397,0,0,0,0,-17.0,25.0,-7.0,-2.990722417831421,-50.170894622802734,36.9873046875,-0.623291015625,-0.102294921875,0.8306884765625
1761808262.41,0,0,0,0,-17.0,25.0,-7.0,1.15966796875,-36.1328125,31.555173873901367,-0.6224365234375,-0.1021728515625,0.79248046875
1761808262.417,0,0,0,0,-17.0,25.0,-7.0,1.15966796875,-36.1328125,31.555173873901367,-0.6239013671875,-0.12744140625,0.7484130859375
1761808262.425,0,0,0,0,-17.0,25.0,-7.0,1.03759765625,-30.578611373901367,29.541013717651367,-0.6239013671875,-0.12744140625,0.7484130859375
1761808262.438,0,0,0,0,-17.0,25.0,-7.0,-8.60595703125,-26.855466842651367,32.04345703125,-0.610595703125,-0.1666259765625,0.7674560546875
1761808262.445,0,0,0,0,-17.0,21.0,-8.0,-8.60595703125,-26.855466842651367,32.04345703125,-0.610595703125,-0.1666259765625,0.7674560546875
1761808262.458,0,0,0,0,-17.0,21.0,-8.0,-10.986327171325684,-24.597166061401367,34.3017578125,-0.643310546875,-0.151123046875,0.722900390625
1761808262.465,0,0,0,0,-17.0,21.0,-8.0,-17.39501953125,-21.362302780151367,34.3017578125,-0.643310546875,-0.151123046875,0.722900390625
1761808262.478,0,0,0,0,-17.0,21.0,-8.0,-25.695798873901367,-18.12744140625,32.8369140625,-0.671630859375,-0.200927734375,0.7098388671875
1761808262.485,0,0,0,0,-17.0,21.0,-8.0,-31.494138717651367,-15.808104515075684,32.958984375,-0.671630859375,-0.200927734375,0.7098388671875
1761808262.498,0,0,0,0,-17.0,21.0,-8.0,-34.7900390625,-14.282225608825684,35.15625,-0.6317138671875,-0.13916015625,0.76708984375
1761808262.505,0,0,0,0,-17.0,21.0,-8.0,-36.0107421875,-11.779784202575684,36.376953125,-0.6317138671875,-0.13916015625,0.76708984375
1761808262.518,0,0,0,0,-17.0,21.0,-8.0,-35.33935546875,-7.202147960662842,34.3017578125,-0.64697265625,-0.143798828125,0.77880859375
1761808262.525,0,0,0,0,-17.0,21.0,-8.0,-33.3251953125,-1.6479490995407104,30.639646530151367,-0.64697265625,-0.143798828125,0.77880859375
1761808262.539,0,0,0,0,-17.0,21.0,-8.0,-30.700681686401367,2.25830078125,27.465818405151367,-0.6507568359375,-0.1441650390625,0.7840576171875
1761808262.546,0,0,0,0,-21.0,23.0,-9.0,-27.648923873901367,3.295898199081421,24.841306686401367,-0.6507568359375,-0.1441650390625,0.7840576171875
